,userId,movieId,rating,timestamp
1264615,8609,1326,1.0,2001-06-27 22:26:36
1126625,7690,353,4.0,1996-08-12 06:06:47
3191220,21806,2402,1.0,2001-11-05 21:01:01
13850891,95694,27618,1.5,2006-03-29 20:44:42
6221466,42803,4901,4.0,2006-10-12 05:43:04
8204882,56541,2718,4.0,1999-10-06 19:07:53
1405188,9516,2421,4.0,2008-07-15 14:57:12
15611230,107972,1,5.0,2000-02-17 04:27:20
18242856,126161,1948,3.0,2000-01-07 01:17:10
8695204,60035,5418,5.0,2012-06-19 20:26:46
12124019,83726,4321,4.5,2003-05-17 18:30:23
6095346,42000,3767,3.0,2002-11-09 05:23:37
1021549,6917,1900,3.0,2000-01-07 20:40:51
15794839,109233,1396,4.0,2000-07-19 23:17:55
179363,1210,3614,2.0,2000-08-23 20:51:06
7395045,51013,10,3.0,1997-03-15 14:35:13
1322222,8988,32898,4.0,2011-02-22 00:36:50
9954801,68796,1266,4.0,2004-03-02 17:58:58
8681124,59949,923,3.5,2014-05-02 06:16:02
5800008,39933,4874,3.0,2002-02-02 18:53:42
3368173,23018,29,4.0,2001-05-19 17:51:25
13643655,94260,1272,5.0,2001-12-16 06:17:22
3293333,22495,1263,4.0,2000-11-11 22:20:25
10360555,71671,3418,2.0,2007-05-05 09:52:25
9078314,62800,1409,3.0,2008-09-01 20:47:33
16765017,115982,1753,5.0,2006-10-05 04:02:23
18703261,129508,3740,3.0,2001-08-24 20:53:25
5974610,41165,60040,3.0,2008-10-05 21:36:07
8479645,58566,296,5.0,1999-10-01 03:18:28
6015465,41427,79720,5.0,2011-07-19 06:00:17
8784800,60712,89904,3.5,2014-07-19 06:22:16
5761841,39624,2701,1.0,2007-03-17 02:35:40
12751260,88124,2012,2.0,2000-04-24 18:57:45
34876,271,6537,3.0,2008-10-29 21:55:49
1386728,9407,3019,4.0,1999-12-15 06:23:00
8854912,61175,377,4.0,1999-12-17 10:05:23
9582650,66292,377,4.0,1996-05-29 15:14:56
2323204,15718,4422,4.0,2002-06-06 01:35:10
19055039,131865,1956,4.0,2001-09-12 04:09:45
6158681,42395,7147,4.0,2006-10-22 15:40:34
1978886,13429,1391,2.0,2002-05-20 05:13:16
11106585,76737,2633,3.0,1999-10-30 12:22:37
11267866,77814,2411,2.0,2009-02-11 12:29:12
5365878,36847,3468,4.5,2009-04-08 17:18:36
7823679,53950,1127,3.5,2004-09-17 13:23:11
1409678,9544,4025,2.0,2002-07-28 14:13:19
4878633,33544,60684,4.5,2013-12-24 12:27:02
12067312,83314,2067,4.0,2010-12-10 06:43:47
8057770,55493,2527,3.0,2001-06-12 03:58:57
11320697,78208,32,5.0,2009-03-05 04:26:00
13038837,90042,380,3.0,2000-03-13 16:01:41
18705857,129527,1909,2.0,2008-11-27 17:40:05
6897907,47520,509,5.0,1996-05-19 11:45:32
14195983,98018,2396,5.0,2000-07-24 01:13:41
17064234,118058,6,4.0,1996-08-31 06:49:49
13466572,93035,2346,2.0,2000-11-20 05:34:30
18967297,131261,103042,4.5,2013-06-19 18:42:51
11422658,78858,1219,4.0,2003-09-16 00:48:58
2629110,17842,924,4.0,2012-02-18 22:29:41
1290907,8796,3578,5.0,2005-09-11 04:08:24
16819146,116318,1296,4.0,2004-03-18 22:49:12
5276788,36194,5900,2.5,2009-10-03 07:22:50
3589712,24511,1380,3.5,2004-04-23 15:57:04
1516583,10276,2174,2.0,2000-03-24 19:59:29
12645630,87401,193,1.0,1996-11-02 09:29:06
679638,4516,1346,3.0,1998-12-09 15:05:06
15241610,105357,3481,4.0,2006-09-11 09:29:58
6466610,44428,1649,4.0,2004-10-09 08:55:41
12136135,83828,19,1.0,1996-06-14 07:20:20
8807158,60887,47,5.0,2000-08-06 12:34:18
1943288,13163,1196,4.0,2013-03-05 00:25:16
686790,4555,1994,3.0,2012-05-20 02:41:04
816055,5444,4027,1.5,2006-05-17 16:14:21
7231394,49898,1311,1.0,2000-12-17 02:07:21
14400518,99486,38038,3.0,2014-11-05 19:23:20
14016155,96800,1610,1.0,1999-10-01 07:25:00
3107918,21177,78499,4.0,2010-11-10 04:25:40
12773106,88267,8624,4.5,2004-11-19 16:34:28
9855937,68118,1220,2.0,1996-11-22 02:49:47
9707378,67133,1350,3.0,1997-06-05 19:20:30
1575938,10645,48774,3.5,2010-05-10 10:27:48
2436251,16480,838,3.0,1997-06-15 18:50:49
6294265,43243,1457,3.0,2001-08-21 16:34:19
18449132,127713,48385,3.5,2007-12-01 23:39:16
11847230,81729,4022,4.0,2009-08-07 10:08:51
6623294,45616,3263,3.0,2011-01-17 17:05:02
4029727,27441,5664,3.5,2003-11-04 21:07:54
18737083,129743,7143,4.0,2007-01-01 17:45:44
17437555,120590,3961,3.0,2001-06-08 19:50:26
1541255,10435,1374,1.0,1999-10-16 14:15:33
687235,4558,1270,3.5,2005-06-30 14:11:03
17230093,119149,40815,5.0,2006-06-21 20:55:09
8925452,61696,3770,3.0,2007-09-29 08:00:55
18589116,128653,137,2.0,1997-02-03 20:22:33
18556888,128426,2278,5.0,2007-09-21 18:54:56
2771161,18756,5169,3.0,2010-08-13 18:18:08
16944409,117176,6936,4.0,2012-01-06 03:37:22
19863662,137518,1952,5.0,1999-10-13 17:31:00
13984740,96608,55,2.0,2000-11-16 00:35:51
16418529,113659,1079,3.0,2002-04-02 01:27:31
3802199,25916,858,5.0,1997-05-11 15:52:26
13103541,90523,736,5.0,1999-01-17 12:48:30
3193238,21818,6934,4.0,2008-10-29 02:14:56
8780557,60669,7022,1.5,2013-08-27 08:11:42
3979134,27074,52435,4.0,2008-12-08 04:49:33
17067126,118074,48738,3.0,2007-02-28 23:20:50
18218559,125978,33836,4.0,2006-04-23 04:35:24
11350028,78362,99117,4.0,2012-12-27 00:27:57
16500561,114164,6539,4.5,2007-07-01 23:54:19
9617441,66544,32587,4.0,2006-06-28 18:48:38
6549370,45025,5349,4.5,2009-03-28 09:07:41
5618251,38670,6881,3.0,2006-02-21 00:53:40
9932805,68634,388,3.0,1997-06-23 20:33:40
16322808,112989,318,4.0,1997-10-05 14:27:19
17851115,123417,1081,4.0,1997-04-05 08:52:13
18531239,128277,32587,4.5,2013-02-16 13:42:14
9774315,67563,994,5.0,1999-10-20 16:50:19
9384320,64913,3827,3.0,2003-01-20 22:59:37
16236659,112355,912,2.5,2012-08-07 05:10:54
9051701,62623,2644,5.0,2005-11-29 06:28:15
16638377,115107,1150,4.0,2000-05-24 23:38:20
14056168,97119,1801,3.5,2010-01-26 11:13:27
3735652,25416,480,3.0,1996-11-09 07:18:53
2647549,17986,2502,3.0,2014-01-01 17:49:56
18277909,126447,48516,4.5,2013-03-06 21:03:31
14821782,102374,296,5.0,2004-04-14 02:03:11
1168942,7988,1256,5.0,2000-10-27 03:35:12
8334097,57517,61026,3.5,2010-04-12 15:21:33
2562779,17352,1968,4.0,2000-01-20 08:06:38
15069328,104048,1073,3.5,2008-10-09 02:39:28
3711357,25268,4571,4.5,2012-07-09 02:41:01
17688800,122319,108760,3.0,2014-07-29 15:58:28
15390626,106444,26198,3.0,2011-05-28 02:46:38
6916101,47634,48394,4.0,2012-07-18 06:29:23
10391778,71862,534,4.0,1996-12-12 14:10:54
11591359,80062,1210,4.0,1997-04-14 11:12:43
246916,1715,1222,4.0,2000-11-21 19:49:31
2611554,17711,592,3.0,1996-11-07 13:09:46
5255795,36027,1277,5.0,2000-09-03 03:45:58
17549594,121434,8966,2.0,2006-05-12 00:14:49
7035691,48525,597,3.0,2001-09-28 16:53:50
7884337,54339,60161,4.0,2009-09-19 04:56:03
5442776,37377,4816,4.0,2009-01-19 15:51:58
7067153,48712,5524,3.0,2004-07-11 21:17:34
1587850,10721,480,2.5,2007-03-21 07:56:00
6942696,47850,84189,1.5,2011-11-19 02:59:06
2951488,20063,2072,2.5,2011-05-09 02:45:32
18329804,126854,1073,4.5,2010-09-24 17:51:56
4696825,32233,1270,5.0,1997-06-04 15:11:33
13996499,96684,25929,5.0,2010-07-27 20:37:50
1955919,13255,5741,4.0,2003-11-30 04:05:09
1213541,8309,1220,4.5,2006-04-04 08:09:49
9546887,66066,899,3.5,2004-11-18 07:11:54
8075876,55624,934,3.5,2008-01-27 16:17:02
19412873,134379,2574,3.0,2001-11-20 22:07:47
12107289,83598,1644,0.5,2010-04-20 19:45:38
16784891,116127,1432,2.0,2000-06-08 21:39:50
9471312,65497,2571,4.0,2014-06-18 13:08:26
17851147,123417,1240,5.0,1997-04-05 08:23:25
9025201,62408,5418,4.0,2009-11-02 19:26:43
4447913,30394,260,4.0,2003-03-24 19:40:23
4958826,34138,902,4.0,2000-08-15 05:07:55
18769397,129995,2336,4.0,2001-05-21 20:41:58
266794,1844,3684,3.5,2008-01-22 00:25:51
4218651,28744,8643,3.0,2006-07-05 20:32:19
12138994,83858,267,3.0,1996-09-01 10:48:35
12253825,84649,265,5.0,1999-10-11 17:28:11
11819324,81573,2997,0.5,2007-11-20 04:26:31
15253523,105442,786,3.0,1997-02-17 22:46:44
606268,4065,1721,4.0,2008-01-06 04:25:20
1215294,8318,457,4.0,1997-05-17 15:52:51
19967785,138254,3534,4.5,2008-08-29 19:17:52
14104275,97423,21,4.5,2005-11-08 21:39:32
4693773,32212,4308,3.0,2001-08-09 16:05:34
8564606,59167,30793,3.5,2006-07-07 14:23:01
10909078,75448,30846,3.5,2006-07-11 11:31:32
14905738,102980,1608,3.0,2002-09-11 12:10:48
15950837,110372,7486,4.5,2005-06-24 13:19:40
1959117,13280,457,4.0,1999-12-01 02:12:33
14521709,100356,6218,3.5,2013-08-02 18:01:59
19853736,137425,32,4.0,2010-11-28 21:30:02
6398438,43933,673,2.0,1999-12-23 17:47:38
7241395,49999,631,3.0,2004-01-28 03:49:17
6696616,46095,1483,3.0,2008-06-30 20:03:59
9081830,62812,1459,2.5,2008-07-24 18:02:07
9239547,63854,1220,4.0,2005-01-21 14:34:13
1673301,11304,5254,4.0,2003-05-01 17:16:54
5796906,39920,1198,5.0,1999-04-09 17:44:46
12556642,86741,5027,3.0,2002-04-24 22:07:13
16945030,117179,1261,3.0,2001-06-11 05:35:22
8163758,56257,26865,5.0,2005-06-09 18:39:55
9166537,63329,87306,4.5,2012-04-22 18:31:22
16584837,114708,2023,4.0,2008-03-10 20:37:39
7981491,55011,858,4.0,1999-10-04 08:56:29
9116928,63046,94833,3.5,2012-05-31 13:34:35
120568,812,292,3.0,2000-09-11 04:33:08
15356907,106201,421,5.0,1996-12-27 14:03:38
19150557,132491,4474,5.0,2003-01-27 15:53:44
19303919,133625,2881,2.5,2005-03-08 16:31:48
5275015,36178,1265,4.5,2012-08-20 08:27:36
16388576,113454,1200,3.0,2008-08-27 20:00:43
17471617,120842,7458,3.5,2014-11-24 06:18:14
6191122,42608,44,3.0,1997-03-06 16:02:57
7096347,48937,541,4.0,2008-10-30 16:37:06
15603195,107904,2231,3.5,2005-11-28 12:20:16
4148837,28248,1222,3.0,1999-12-22 21:14:38
245359,1703,595,3.5,2013-06-08 23:39:19
15335495,106051,2841,5.0,1999-12-11 16:46:37
15518962,107324,1301,3.0,2003-03-03 22:38:24
3210404,21916,69,3.0,2014-10-13 00:07:15
9328685,64526,52299,5.0,2010-01-23 23:46:58
15086934,104184,2683,1.5,2005-03-18 11:19:04
392239,2670,56367,5.0,2008-06-09 13:25:18
6337602,43525,3160,2.5,2007-12-10 08:25:06
6157395,42386,292,3.0,1996-08-13 21:38:09
16755491,115904,497,5.0,1996-05-21 14:47:55
1739981,11768,1610,4.0,2007-01-10 10:48:31
2085743,14106,260,5.0,1997-04-25 15:05:26
2991307,20278,6378,5.0,2007-12-19 22:32:35
17279504,119486,49272,5.0,2007-05-10 04:28:34
905079,6061,653,3.0,1997-03-23 19:53:00
11664547,80559,1517,2.0,2000-12-12 19:03:00
18757815,129894,2203,3.5,2006-12-09 21:33:12
4672515,32079,597,4.0,1996-09-18 14:18:11
2617474,17763,6879,1.5,2007-01-22 13:40:26
14135623,97628,2947,3.5,2005-06-21 14:15:32
79108,572,7449,3.0,2011-12-21 22:00:48
16682236,115408,1704,3.5,2007-08-16 17:09:54
19164076,132591,1047,4.0,1999-02-01 14:12:25
6575356,45193,3471,3.5,2014-06-25 22:15:52
17767025,122836,410,3.0,1996-07-25 13:14:09
16080653,111271,4638,3.0,2001-07-26 21:15:38
11823895,81594,593,4.5,2009-02-01 19:58:34
7354624,50744,1610,5.0,2007-09-14 03:45:10
10506838,72689,587,3.0,1996-09-12 20:15:21
7871905,54259,2046,3.5,2005-01-21 00:11:54
14186265,97952,533,4.0,2000-01-23 02:43:57
19534939,135155,30816,2.5,2006-12-07 04:19:35
8083928,55687,111,4.0,2001-06-09 03:12:27
18009519,124549,605,4.0,1997-01-16 03:12:41
17459824,120754,2355,5.0,1999-12-16 21:07:42
14404783,99507,2511,4.0,1999-12-19 00:37:49
12930188,89299,4847,1.0,2005-04-06 02:40:51
5179914,35461,97921,5.0,2013-10-29 16:57:28
4750737,32626,805,4.0,1997-01-04 10:40:54
4971860,34198,367,2.0,1996-08-27 14:35:47
686991,4557,1356,5.0,2005-03-23 07:34:30
2949810,20048,4782,3.0,2002-01-19 01:24:54
75294,540,32587,3.5,2013-04-12 09:30:26
19396660,134267,442,2.5,2006-03-02 23:55:07
10496645,72614,4306,5.0,2007-03-27 22:29:28
13457328,92967,1086,4.0,1997-03-13 04:40:02
15001231,103641,587,3.0,2003-04-17 16:19:19
5029115,34561,296,5.0,1996-07-09 11:53:45
12934898,89307,7707,2.0,2006-06-14 12:57:49
3648179,24856,72641,3.0,2011-06-27 08:45:47
3057249,20824,3081,3.5,2007-09-20 04:41:58
17021173,117739,2664,5.0,2000-01-20 17:49:33
13475119,93110,48304,5.0,2007-11-07 09:13:10
6229074,42862,3359,0.5,2012-06-09 22:26:45
2085905,14107,1333,3.5,2003-11-23 03:01:43
11656638,80497,66934,4.0,2009-03-22 07:31:20
7153634,49296,81834,4.0,2014-01-12 13:54:07
10296230,71203,2428,2.0,2000-11-19 22:16:19
7113268,49067,3556,3.0,2008-01-23 16:49:32
17246583,119270,2006,4.0,2000-08-06 00:18:03
1688867,11419,198,4.5,2004-04-16 00:22:37
1905265,12874,1210,3.0,1997-03-21 17:03:48
16876512,116706,266,5.0,2007-04-06 01:33:19
93296,648,2301,3.0,2000-11-20 11:57:42
6845144,47136,2571,5.0,2011-10-27 01:44:05
1098619,7487,6188,3.0,2013-04-21 21:56:04
19118067,132246,253,3.0,1997-07-06 01:13:22
5460121,37522,281,3.0,1996-12-02 16:49:35
6285236,43194,104137,3.0,2014-02-01 23:16:18
6606959,45468,5816,5.0,2014-01-22 02:40:11
7868333,54248,802,4.0,2014-12-24 23:36:27
1632309,11021,7,4.0,1996-09-24 10:06:26
8647565,59729,2329,4.0,2005-03-29 22:35:46
6743764,46433,1113,2.0,1997-12-18 19:50:06
13222746,91353,1197,4.5,2009-10-08 00:10:49
7235994,49943,296,4.0,2011-03-03 15:40:04
14367473,99276,300,3.0,2000-07-25 19:03:03
14088557,97300,2160,3.0,2000-08-13 02:07:22
9289663,64216,153,0.5,2012-09-08 21:20:57
14517046,100330,858,5.0,2010-07-28 20:39:26
15460260,106931,586,3.0,2005-03-23 03:30:38
5487910,37722,8644,2.5,2015-03-27 17:48:38
9914060,68507,1197,3.5,2008-10-28 21:31:59
9603337,66449,1183,3.0,2003-03-25 16:00:16
1632157,11020,1468,2.0,2000-07-12 11:46:23
15259488,105485,761,2.0,1997-01-06 09:50:13
1546329,10453,4296,4.0,2010-06-19 20:22:16
17478973,120899,4034,4.0,2001-05-26 22:33:49
18000349,124479,1500,3.0,2002-11-06 18:29:08
2367530,16030,735,3.0,2000-11-20 03:21:56
4852264,33349,3403,2.5,2005-08-04 17:36:29
14825687,102419,4720,3.0,2005-03-30 20:33:35
12225526,84453,3114,4.0,2003-10-08 09:45:01
12663215,87506,3113,4.0,2000-12-05 09:49:17
2200300,14916,1200,5.0,2010-09-20 15:38:38
2492177,16876,1562,2.5,2011-03-04 20:43:01
12476705,86206,6457,5.0,2012-11-04 04:09:18
409926,2784,296,4.0,1996-05-16 05:56:14
737039,4923,2,4.5,2003-09-17 22:16:37
4159078,28333,2542,4.0,2000-03-20 00:07:34
75672,544,4226,4.0,2002-03-10 20:28:43
9375478,64860,31,4.0,2008-11-13 09:57:59
12731870,87982,923,5.0,2001-11-12 16:33:18
4646925,31884,30820,4.0,2005-10-15 06:06:06
14540923,100453,382,3.0,2002-02-12 03:32:14
10430362,72131,4993,4.0,2006-07-01 01:06:30
754421,5030,1535,2.0,1997-11-13 10:55:27
4467900,30537,5445,4.0,2003-07-12 15:59:08
7910493,54490,5446,4.0,2005-03-22 15:05:38
10112095,69937,926,5.0,1999-11-05 12:09:21
5888780,40532,48774,4.0,2010-08-08 15:53:26
2653336,18020,3052,4.0,2000-10-25 20:20:49
14275359,98594,59784,4.0,2010-06-16 18:45:30
10732392,74214,524,5.0,2000-11-19 12:22:50
8206154,56554,553,3.0,1996-06-18 16:07:51
10409043,71976,355,1.0,2005-07-21 00:31:06
9290546,64219,2502,5.0,2000-10-26 19:29:44
16247285,112418,508,5.0,2015-01-29 19:17:27
4848993,33333,2976,3.0,2000-08-03 20:25:22
7045301,48568,3536,5.0,2000-05-01 13:26:47
7027240,48461,77561,4.0,2012-02-04 18:55:50
12021113,82999,539,3.0,2002-01-22 03:12:31
11758947,81186,45635,3.0,2009-09-20 02:07:44
7537096,51992,1020,3.0,2010-11-03 19:23:52
16237876,112361,830,3.0,2009-02-16 05:56:20
13995135,96680,2423,4.0,2014-03-13 16:43:30
415128,2834,924,4.0,2004-03-01 01:20:26
14566029,100618,981,3.5,2008-04-22 21:00:14
4003504,27244,4886,3.5,2009-10-26 17:22:13
8464284,58426,46335,2.5,2010-07-31 14:05:48
13389053,92521,150,5.0,1996-11-01 22:10:03
18361293,127076,2150,3.0,2003-04-08 20:53:31
7170530,49439,339,3.5,2004-10-03 17:16:32
16464137,113940,1136,4.0,2006-08-20 00:05:45
8783619,60702,2140,3.0,2000-12-24 06:43:38
14143453,97686,2137,4.0,2003-03-25 19:55:14
18732994,129706,1047,3.0,1997-02-21 22:43:36
19285011,133468,1291,4.0,1999-11-21 13:18:32
2685802,18212,122,2.0,2001-10-29 03:09:11
14026662,96885,8039,4.0,2004-06-16 21:04:50
2167310,14678,7445,3.5,2004-10-22 21:26:33
17336875,119864,1090,2.0,2005-05-14 05:55:52
4570211,31290,47,3.0,1996-06-11 21:58:18
13054886,90138,49530,4.0,2007-11-06 19:25:24
10993619,76023,32602,2.0,2005-10-02 01:55:56
10317676,71348,1089,5.0,2000-05-22 19:29:45
19802159,137081,3793,4.0,2000-09-04 14:29:05
3179136,21706,47,5.0,2000-02-07 19:02:16
18316624,126729,858,5.0,2000-07-02 23:56:40
14247132,98411,1222,4.0,1997-04-06 23:07:37
294033,2013,5349,4.0,2006-06-19 10:32:11
2092524,14155,1214,4.0,2000-10-03 17:13:37
18983255,131348,1544,3.0,2003-01-11 06:16:07
8634781,59615,1175,4.0,2005-03-24 06:08:32
6878822,47396,4085,3.0,2001-05-30 18:51:01
10424903,72087,380,3.0,1996-07-29 14:31:45
10810397,74737,59784,4.5,2011-07-26 17:02:19
5104549,34997,2490,3.0,2003-03-31 17:08:46
7502541,51752,824,4.0,1996-07-12 09:38:36
2228215,15137,377,3.0,1997-03-30 12:05:18
13357741,92321,1320,3.0,2010-01-21 21:59:49
3615598,24688,4489,3.0,2004-09-20 07:00:48
3158077,21550,2393,3.5,2007-03-12 11:46:03
9056103,62657,1894,3.5,2012-05-16 17:58:28
8083161,55679,3793,3.5,2007-04-14 08:34:30
17786613,122980,55721,2.0,2012-11-17 18:27:08
18000671,124479,3571,3.0,2002-11-13 20:04:14
6337075,43524,8371,4.0,2012-05-08 00:32:18
4113979,27988,1097,4.5,2005-01-13 01:52:27
16106912,111476,318,4.0,1996-09-28 20:53:01
17621595,121894,282,3.0,2003-02-06 05:14:53
9609392,66486,1096,5.0,2001-09-13 02:40:09
5485335,37699,2532,2.0,2000-07-06 11:39:15
1939396,13136,58,4.0,1996-12-19 17:05:58
795314,5309,2600,1.5,2013-02-11 05:11:39
541903,3651,1135,3.0,2000-12-10 23:19:15
6540474,44974,589,0.5,2004-03-06 05:29:06
13628537,94119,2176,4.0,2013-07-06 20:35:36
6013147,41411,2871,1.0,2001-11-15 17:46:55
3809042,25969,30707,4.0,2012-07-14 13:30:36
15648259,108192,1120,3.5,2010-02-05 16:48:21
5176334,35439,4344,4.0,2004-10-21 11:51:41
6918232,47640,33085,3.0,2014-03-04 00:00:56
9838474,68026,898,4.0,1999-11-03 17:45:19
10656628,73750,3145,4.0,2000-01-14 06:36:51
7754229,53437,81562,1.0,2011-04-03 23:10:48
3743105,25474,2989,4.5,2007-05-01 04:06:32
18828975,130441,253,4.5,2005-02-09 01:28:29
3979956,27082,778,4.0,2011-01-05 19:35:43
8500336,58697,92259,4.0,2013-04-23 19:06:32
1660912,11233,58559,5.0,2009-10-22 14:22:44
17209251,119046,53123,4.0,2012-09-10 02:14:47
869391,5808,5927,3.5,2003-10-26 19:33:11
4192420,28579,3751,3.0,2000-10-22 19:21:44
9440673,65307,7249,2.0,2004-01-24 18:02:54
17634667,121975,537,3.0,1996-07-17 14:42:06
17749866,122709,908,5.0,1997-06-18 14:28:39
6016441,41433,44665,4.5,2011-06-25 14:44:04
19098703,132095,2091,3.5,2004-07-25 04:26:38
2145161,14509,593,4.0,1996-05-26 05:29:39
8163789,56257,30952,3.0,2008-02-28 10:51:38
14704220,101583,48516,2.0,2012-07-13 22:48:33
11520641,79524,7153,4.0,2011-11-13 02:38:27
19103725,132146,4034,4.0,2002-11-28 23:24:18
4673737,32090,1242,3.0,1996-12-03 19:30:32
3226626,22061,2070,5.0,2000-08-09 06:30:26
18271843,126395,2389,3.5,2004-08-13 05:17:53
12900919,89089,47,4.0,1997-07-03 13:38:29
5820043,40058,1615,3.0,2002-05-17 08:03:12
9012845,62340,1625,3.5,2004-05-25 03:19:11
4527816,30980,6974,4.0,2004-11-06 07:15:23
14830462,102450,3755,4.0,2003-02-03 01:38:21
21853,156,5247,4.0,2002-11-24 02:31:31
15008701,103668,27772,2.5,2010-06-29 02:06:45
6331662,43474,1897,3.0,1999-10-02 01:09:24
16956386,117271,5152,4.5,2008-01-20 15:00:50
7945797,54736,231,1.0,2002-10-22 15:29:47
13004934,89794,2291,3.5,2006-02-18 20:40:11
16863014,116590,43936,2.5,2006-10-01 12:08:30
2156574,14573,1209,4.0,2007-09-14 05:22:36
783071,5214,2858,4.5,2005-02-17 12:45:59
18577611,128562,923,5.0,2014-11-24 21:07:12
19381122,134163,6503,2.5,2008-10-31 01:26:01
11960637,82591,1370,3.0,1997-03-03 15:13:16
8139510,56071,2134,5.0,2001-02-23 19:53:06
4642608,31838,2949,5.0,1999-10-24 19:16:30
3104686,21163,5471,1.0,2002-07-03 16:03:09
19185637,132726,4975,3.0,2001-12-29 01:15:16
1862685,12602,2498,2.0,2001-11-07 17:24:33
9915373,68516,5445,2.5,2007-07-09 05:54:44
10971389,75862,46322,3.0,2007-04-15 11:16:50
5320229,36481,1197,4.0,2012-02-01 01:11:11
233960,1611,1262,3.5,2006-10-08 19:26:44
1938816,13131,1954,3.0,2002-06-04 12:03:32
2673982,18138,89030,1.5,2012-01-04 07:20:47
7009145,48335,858,5.0,2008-10-26 10:46:29
2855166,19338,377,4.0,1996-09-20 10:23:00
1366857,9266,70,3.0,2000-08-22 17:14:19
14424222,99641,4306,3.0,2013-11-29 20:34:39
19942704,138103,3268,2.0,2005-04-05 09:17:03
4354708,29687,410,3.0,2005-06-06 18:34:53
7585282,52271,4210,4.5,2005-03-04 15:57:09
1430916,9668,296,4.0,2008-04-11 14:37:13
4601008,31521,3,3.0,1997-05-19 15:19:29
2662714,18080,3827,3.0,2003-07-20 02:42:22
11761980,81200,45,2.0,2000-04-17 03:59:59
2156464,14572,3438,3.0,2000-08-26 23:43:35
17810496,123148,153,1.5,2005-12-16 12:11:32
4457360,30475,355,3.0,1996-11-26 13:38:38
12675378,87584,1084,3.0,2000-04-06 17:58:01
5982728,41221,1673,5.0,2002-02-11 20:13:28
19181865,132703,2313,3.0,2010-05-19 08:19:38
3877219,26437,70336,2.0,2014-02-02 15:57:28
10630598,73554,3513,2.0,2000-11-28 22:40:59
15613448,107982,3059,3.0,2006-05-04 06:59:03
13488307,93187,2338,1.0,2000-11-21 18:51:51
4749099,32618,616,3.5,2007-10-29 17:31:34
15141319,104625,97,4.0,1997-03-01 08:04:10
16576413,114659,2469,2.5,2008-10-23 03:52:13
4048919,27549,1407,3.0,2012-07-05 03:28:30
15483258,107087,6057,4.0,2012-12-30 12:13:24
5741756,39494,858,4.0,2004-12-30 17:30:54
10083386,69744,235,4.0,2003-07-25 00:58:20
13741979,94953,5955,3.5,2015-02-02 02:29:46
17931826,123998,1111,5.0,2001-09-23 01:36:02
878997,5867,6016,0.5,2012-08-11 02:04:06
982105,6624,60291,3.5,2008-11-28 14:13:27
11834259,81660,2941,3.0,2003-01-08 23:24:36
16559359,114554,231,1.0,1996-06-26 13:07:10
7633262,52595,54997,4.0,2008-07-02 20:52:33
9568924,66209,1079,4.0,2012-02-10 09:59:13
15793191,109219,3617,5.0,2000-11-19 18:32:34
3174730,21672,1393,2.5,2013-09-09 21:09:53
6414533,44047,2395,5.0,2003-07-02 19:24:48
9335221,64572,3300,3.5,2014-01-05 12:48:51
12043086,83142,50,4.5,2008-01-08 19:45:33
4318906,29426,1841,3.0,2000-08-16 22:12:49
5748165,39544,34528,3.0,2008-10-28 23:03:49
12112297,83637,3996,4.5,2011-09-23 23:05:38
435110,2951,7454,4.0,2011-05-15 15:04:20
12214402,84391,1834,4.0,2001-04-04 02:16:51
17402210,120379,1585,2.0,2000-04-05 21:08:54
18751082,129837,380,3.0,1996-08-25 16:33:02
11738673,81037,1762,3.0,2000-11-20 07:05:24
4315268,29399,6810,3.0,2005-04-08 07:44:59
16678677,115376,3703,4.0,2000-11-19 23:40:17
9057229,62666,1028,5.0,2006-01-18 02:59:47
14778685,102073,33493,4.0,2005-08-01 23:04:41
1873290,12661,1259,3.0,1998-01-21 13:56:08
7863099,54206,6238,1.0,2003-05-28 16:00:25
9602982,66443,185,5.0,1996-06-23 19:14:25
9982522,69001,6552,4.5,2006-10-18 20:09:12
1714053,11574,2193,3.0,2003-02-27 07:24:35
14724676,101727,608,5.0,2008-12-10 08:33:36
14864815,102686,6323,4.0,2005-11-04 21:58:27
11245501,77650,380,3.0,1997-06-17 00:59:07
5486997,37716,73023,4.0,2010-10-15 22:08:11
14020124,96848,4963,3.5,2014-12-22 21:59:54
681563,4529,1211,3.5,2007-03-21 20:50:58
10779259,74517,1196,5.0,2003-09-29 05:31:55
12838948,88738,6250,1.0,2013-06-16 04:36:03
1937401,13114,3176,4.0,2000-08-08 18:14:18
13652353,94318,5995,4.0,2011-02-28 21:29:37
6558535,45087,1035,4.0,1996-12-13 17:07:44
3833411,26141,3510,0.5,2005-08-09 00:10:11
11863255,81840,4995,4.0,2012-04-14 01:38:49
8182222,56391,39,3.0,1996-07-15 08:43:14
4163834,28363,282,3.0,2001-10-18 15:02:52
18418670,127481,153,4.0,1996-09-13 17:52:15
16090851,111345,1917,3.5,2006-04-26 16:19:17
9163666,63302,377,4.0,2009-04-24 20:37:28
3152805,21498,2550,4.0,2001-09-23 02:27:37
4982359,34264,70286,4.0,2010-10-10 11:35:14
7670677,52826,3553,1.0,2001-01-10 20:30:29
19843828,137360,1200,4.5,2013-09-20 00:32:00
12163074,84009,2005,5.0,2001-02-20 02:36:59
5598106,38516,1201,5.0,2008-12-14 21:58:16
6279324,43180,1688,3.0,2000-02-04 04:58:18
